username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
therealyungla;2017-10-30 12:24;0;0;"Going down #Halloween night djeveready #official #Chief and #treat with @therealyungla smoke is… https://www. instagram.com/p/Ba4j_AfFpY4/";;@therealyungla;#Halloween #official #Chief #treat;"925080990782930944";https://twitter.com/therealyungla/status/925080990782930944
erwinmcmanus;2017-10-30 12:24;11;54;"If we know we are light then we must stop fearing the darkness. To step into our greatness we… https://www. instagram.com/p/Ba4jzUAHFlv/";;;;"925080989528834049";https://twitter.com/erwinmcmanus/status/925080989528834049
penholley;2017-10-30 12:24;0;0;"Oh no! Don't open the box! @PetSmart https://www. instagram.com/p/Ba4j_IoAajJ/";;@PetSmart;;"925080988694253569";https://twitter.com/penholley/status/925080988694253569
stirling_jesse;2017-10-30 12:24;0;0;"But first, Coffee @Alfred Coffee Beverly Hills https://www. instagram.com/p/Ba4j9oYFnMC/";;@Alfred;;"925080946029813760";https://twitter.com/stirling_jesse/status/925080946029813760
Lennonalex;2017-10-30 12:24;0;0;"Este próximo Sábado Bostich+Fussible Full band en vivo desde Los Angeles! Evento del dia de… https://www. instagram.com/p/Ba4j9CeDI0H/";;;;"925080917676384257";https://twitter.com/Lennonalex/status/925080917676384257
golmorejungle;2017-10-30 12:24;0;0;"Went to highland park and met some people I really admired. I guess I should start making a… https://www. instagram.com/p/Ba4j8omF0Rd/";;;;"925080905013694465";https://twitter.com/golmorejungle/status/925080905013694465
Lil__Bad__Wolf;2017-10-30 12:23;0;0;"#LAX #WolfPackNation #GetPaid #losangeles #california @LAX - Los Angeles International Airport https://www. instagram.com/p/Ba4j7HFFv2Q/";;@LAX;#LAX #WolfPackNation #GetPaid #losangeles #california;"925080847492923392";https://twitter.com/Lil__Bad__Wolf/status/925080847492923392
nickHDblood;2017-10-30 12:23;0;0;"This quesadilla is stuffed with goodness just like these Medicare plans @Juquilita Restaurant https://www. instagram.com/p/Ba4j6bMhVDB/";;@Juquilita;;"925080832049631232";https://twitter.com/nickHDblood/status/925080832049631232
wedeacon;2017-10-30 12:23;0;3;"Until next time, @insomniacevents ... I love my job. • • • • • #escape2017 #escapepsychocircus … https://www. instagram.com/p/Ba4jvLKBdUS/";;@insomniacevents;#escape2017 #escapepsychocircus;"925080810998390795";https://twitter.com/wedeacon/status/925080810998390795
MakittaBoom;2017-10-30 12:23;0;0;"Halloween is here!!! I have an spot today come to see the Halloween flashes!!! . . . . . If you… https://www. instagram.com/p/Ba4j5gsHEOO/";;;;"925080801653374979";https://twitter.com/MakittaBoom/status/925080801653374979
TreehausLA;2017-10-30 12:23;0;0;"Hey, fellow Eastsider... come see some Eastside art by an amazing local artist http:// morgan.hanner.art … https://www. instagram.com/p/Ba4jv-Glfto/";;;;"925080788613419014";https://twitter.com/TreehausLA/status/925080788613419014
Hunterflyfilms;2017-10-30 12:23;0;0;"Davidoff Winston Churchill #botl #sotl #cigars #cigarians #cigaraficionado #hunterflyfilms … https://www. instagram.com/p/Ba4jt47hQ8q/";;;#botl #sotl #cigars #cigarians #cigaraficionado #hunterflyfilms;"925080784150712320";https://twitter.com/Hunterflyfilms/status/925080784150712320
penholley;2017-10-30 12:23;0;0;"Little Thea @The Pawlor https://www. instagram.com/p/Ba4j3ofAy71/";;@The;;"925080736532611072";https://twitter.com/penholley/status/925080736532611072
damjerry;2017-10-30 12:23;0;0;"Just posted a photo @Self Realization Church of all Religions https://www. instagram.com/p/Ba4j2jGnKw0/";;@Self;;"925080709378727936";https://twitter.com/damjerry/status/925080709378727936
travisdjohnson;2017-10-30 12:23;0;0;"I'm at @DelTaco in Carson, CA https://www. swarmapp.com/c/5VeLW9dgZcK";;@DelTaco;;"925080701132771328";https://twitter.com/travisdjohnson/status/925080701132771328
slh2346;2017-10-30 12:23;0;0;"Running into the undead on our #doggywalk :) #goodafternoon #zombies #happyearlyhalloween @West… https://www. instagram.com/p/Ba4j2UQnbka/";;@West;#doggywalk #goodafternoon #zombies #happyearlyhalloween;"925080683076378626";https://twitter.com/slh2346/status/925080683076378626
OfficiantGuyLA;2017-10-30 12:23;0;0;"Sunset Weddings on the Beach Although we Southern California... http:// dlvr.it/PyNDDl pic.twitter.com/mZVMHsnjC5";;;;"925080636599148544";https://twitter.com/OfficiantGuyLA/status/925080636599148544
GigiTActress;2017-10-30 12:22;0;0;"It’s kind of the only way I know how to dance. @idahomusic … https://www. instagram.com/p/Ba4jxrNFQg5a DqL2TRIQRYNI21JEZnpN6JdwKA0/ …";;@idahomusic;;"925080540142645248";https://twitter.com/GigiTActress/status/925080540142645248
AFetbroth;2017-10-30 12:22;0;0;"movement channeled through feeling that will stand the the test of time either here or on the… https://www. instagram.com/p/Ba4jUMCBkV0/";;;;"925080515220312064";https://twitter.com/AFetbroth/status/925080515220312064
bri__mont;2017-10-30 12:22;0;0;"bonjour @Los Angeles, California https://www. instagram.com/p/Ba4jw60BOa9/";;@Los;;"925080510228938757";https://twitter.com/bri__mont/status/925080510228938757
MicahSeth;2017-10-30 12:22;0;2;"Never seen it in real life with my own eyes. @Santa Monica Pier https://www. instagram.com/p/Ba4jud0DZEh/";;@Santa;;"925080413390950400";https://twitter.com/MicahSeth/status/925080413390950400
RacheleBSmith;2017-10-30 12:22;0;4;"No matter what challenges you face, stand by the dreamer inside of you.... “You’re stronger… https://www. instagram.com/p/Ba4juLkl3t2/";;;;"925080409393778688";https://twitter.com/RacheleBSmith/status/925080409393778688
lyssblnch;2017-10-30 12:22;0;0;"I'm at Glendale Galleria - @shopglendale in Glendale, CA https://www. swarmapp.com/c/cLdeFx73DlX";;@shopglendale;;"925080368579072000";https://twitter.com/lyssblnch/status/925080368579072000
penholley;2017-10-30 12:21;0;0;"These kids are so excited that they're speechless.. @PetSmart https://www. instagram.com/p/Ba4jsLmA5EG/";;@PetSmart;;"925080342989627392";https://twitter.com/penholley/status/925080342989627392
yoga_kat;2017-10-30 12:21;0;0;"Best welcome home! @krug_star #usa #lax to #las @LAX - Los Angeles International Airport https://www. instagram.com/p/Ba4jguWhMSO/";;@krug_star @LAX;#usa #lax #las;"925080304938655744";https://twitter.com/yoga_kat/status/925080304938655744
Chunkyxxthunder;2017-10-30 12:21;0;2;"Chicken and Waffles. (@Roscoe's House of Chicken and Waffles - @roscoesofficial ) https://www. swarmapp.com/c/jkIBssQPyLc pic.twitter.com/lY6kJJXUCM";;@Roscoe @roscoesofficial;;"925080295673561090";https://twitter.com/Chunkyxxthunder/status/925080295673561090
CrazyToddFitnes;2017-10-30 12:21;0;3;"・・・ Great night last week at the premiere with my bro @NathanTetreault of… https://www. instagram.com/p/Ba4jntagTef/";;@NathanTetreault;;"925080195496779776";https://twitter.com/CrazyToddFitnes/status/925080195496779776
dannywolverton;2017-10-30 12:21;0;0;"In adulthood the weirder you are the more amazing the people you attract. Keep being weird @Los… https://www. instagram.com/p/Ba4jny3Bhds/";;@Los;;"925080193210908672";https://twitter.com/dannywolverton/status/925080193210908672
ROOKEROYAL;2017-10-30 12:21;0;0;"#TeamLK #DreamsComeTrue @Los Angeles, California https://www. instagram.com/p/Ba4jnbhAfGl/";;@Los;#TeamLK #DreamsComeTrue;"925080174650986496";https://twitter.com/ROOKEROYAL/status/925080174650986496
rnwgarments;2017-10-30 12:20;0;0;"Just posted a video @L.A. Fashion District https://www. instagram.com/p/Ba4jiMRj2Q15 kmVAT2V5BDvu8Zt3nSTEF8KHYI0/ …";;@L;;"925080090966310912";https://twitter.com/rnwgarments/status/925080090966310912
AjayFresh;2017-10-30 12:20;0;1;"Infinite possibilities. @Yayoi Kusama's Infinity Mirrored Room at The Broad https://www. instagram.com/p/Ba4jbDEhNUJ/";;@Yayoi;;"925079990990815232";https://twitter.com/AjayFresh/status/925079990990815232
kashius_kay;2017-10-30 12:20;0;0;"In my zone... #workflow @Verizon Digital Media Services https://www. instagram.com/p/Ba4jcWznZip4 SOtVgoHN12CqiRSfl8D10mgF640/ …";;@Verizon;#workflow;"925079976021458946";https://twitter.com/kashius_kay/status/925079976021458946
only1sirjones;2017-10-30 12:20;0;1;"I love #talent and talent loves me With #derrickjackson @iamfabulousfit #actor #Producer … https://www. instagram.com/p/Ba4janDn3fs/";;@iamfabulousfit;#talent #derrickjackson #actor #Producer;"925079955301478400";https://twitter.com/only1sirjones/status/925079955301478400
deadcosmo;2017-10-30 12:20;1;2;"When you drive your South American promoter to the bank on your way to work and he asks for a… https://www. instagram.com/p/Ba4jGWtFcuB/";;;;"925079934187421697";https://twitter.com/deadcosmo/status/925079934187421697
herbtheentspec;2017-10-30 12:20;0;0;"Hosted by @deraydavis | Executive Produced by @Big_Spike #Repost @Big_Spike : #HALLOWEEN Monday,… https://www. instagram.com/p/Ba4jaeMlHEj/";;@deraydavis @Big_Spike @Big_Spike;#Repost #HALLOWEEN;"925079917607321600";https://twitter.com/herbtheentspec/status/925079917607321600
bwestf50;2017-10-30 12:20;0;0;"NEW #HOTTRASH Ep. 103 just dropped!!! Go to YouTube and find that trash! produced by… https://www. instagram.com/p/Ba4jM2MHMI-/";;;#HOTTRASH;"925079912654016512";https://twitter.com/bwestf50/status/925079912654016512
AbyssmalEnt;2017-10-30 12:20;0;1;"Get ready for #Halloween with our award-winning #horror #short #film 2:22. Watch it now at… https://www. instagram.com/p/Ba4jVTLhRIT/";;;#Halloween #horror #short #film;"925079907209658368";https://twitter.com/AbyssmalEnt/status/925079907209658368
StefaniaPJ;2017-10-30 12:20;0;0;"Hahahaha misciambro guarda che mi ha ricordato FB!!! … https://www. instagram.com/p/Ba4jfg3nMbUY aOQ2Di1vQ7To893YTbrrUJTD240/ …";;;;"925079904533692418";https://twitter.com/StefaniaPJ/status/925079904533692418
RacheleBSmith;2017-10-30 12:20;0;1;"No matter what challenges you face, stand by the dreamer inside of you.... “You’re stronger… https://www. instagram.com/p/Ba4jUHllBL8/";;;;"925079897705291776";https://twitter.com/RacheleBSmith/status/925079897705291776
penholley;2017-10-30 12:20;0;0;"Oh my, cuteness overload! @PetSmart https://www. instagram.com/p/Ba4jelaAdbg/";;@PetSmart;;"925079882568224770";https://twitter.com/penholley/status/925079882568224770
MrRon9;2017-10-30 12:20;0;2;"Lookin to get a #BigMick ! Lol (@Fat Sal's in Los Angeles, CA) https://www. swarmapp.com/c/llGjyroYzy4 pic.twitter.com/LVVlzlbYN6";;@Fat;#BigMick;"925079866915082241";https://twitter.com/MrRon9/status/925079866915082241
BeansTheWhippet;2017-10-30 12:19;0;0;"Reminder about my COSTUME CONTEST!!! Post a new photo or video and use #beansisbatty to enter.… https://www. instagram.com/p/Ba4jbc9HXLB/";;;#beansisbatty;"925079779631648769";https://twitter.com/BeansTheWhippet/status/925079779631648769
sweepea98;2017-10-30 12:19;0;0;"@MelissaBefierce masmalodowntown @Màs Malo https://www. instagram.com/p/Ba4jZ6Jj7Mmg -kXKNXcfmtR0WU8qrIKp-WXehE0/ …";;@MelissaBefierce @M;;"925079719577518080";https://twitter.com/sweepea98/status/925079719577518080
youngguidance;2017-10-30 12:19;0;0;"Bitches playing lil games tryna break a nigga @Los Angeles, California https://www. instagram.com/p/Ba4jS2rnay4u dWIh2Y1WyZdWYn2NkCwD8mpmWQ0/ …";;@Los;;"925079686954151937";https://twitter.com/youngguidance/status/925079686954151937
jamesglader;2017-10-30 12:18;0;0;"Melitina Staniouta @smelitina by James Glader. To collaborate and for print sales email… https://www. instagram.com/p/Ba4jVzcl3yM/";;@smelitina;;"925079570537213952";https://twitter.com/jamesglader/status/925079570537213952
thearttclub;2017-10-30 12:18;1;1;"Releasing this bad boy the day Mama came into physical existence... 11.11.17 “Middle Eastern”,… https://www. instagram.com/p/Ba4jN19nQCu/";;;;"925079558088310790";https://twitter.com/thearttclub/status/925079558088310790
ACthePD;2017-10-30 12:18;0;0;"Just posted a photo @Hip Hop Philosophy Radio https://www. instagram.com/p/Ba4jJ9YhNLQ/";;@Hip;;"925079529151799296";https://twitter.com/ACthePD/status/925079529151799296
Brnsgr312;2017-10-30 12:18;0;0;"My fav #KindergartenTeacher #nailart #nailartaddicted #nailartaddict #nailpolish … https://www. instagram.com/p/Ba4jQu_g1jh/";;;#KindergartenTeacher #nailart #nailartaddicted #nailartaddict #nailpolish;"925079484633616384";https://twitter.com/Brnsgr312/status/925079484633616384
penholley;2017-10-30 12:18;0;0;"Cute Cocker/Yorkie/Chi Puppies @PetSmart https://www. instagram.com/p/Ba4jHaigGpV/";;@PetSmart;;"925079466749186048";https://twitter.com/penholley/status/925079466749186048
damjerry;2017-10-30 12:18;0;0;"Well hello there mr. Caterpillar! @Self Realization Church of all Religions https://www. instagram.com/p/Ba4jSuxnR_-/";;@Self;;"925079465427947521";https://twitter.com/damjerry/status/925079465427947521
ajnoriega46;2017-10-30 12:18;0;0;"I was always there for Christina, I'll continue to be there for her family.. #cgfoundation … https://www. instagram.com/p/Ba4jPbilMHq/";;;#cgfoundation;"925079365834235904";https://twitter.com/ajnoriega46/status/925079365834235904
BarNineLA;2017-10-30 12:17;0;1;"Last week of Kemgin on bar! It’s been a fabulous run with this coffee, an absolutely gorgeous… https://www. instagram.com/p/Ba4jOgPAKBD/";;;;"925079323824087040";https://twitter.com/BarNineLA/status/925079323824087040
JohnMark88;2017-10-30 12:17;0;0;"Curry Chicken! Yummy Goodness, Onions, Carrots, Potatoes, Cauliflower, Coconut Milk, S&B Extra… https://www. instagram.com/p/Ba4jNeNBD9r/";;;;"925079280177987585";https://twitter.com/JohnMark88/status/925079280177987585
kenyonlong;2017-10-30 12:17;0;0;"To Zamunda! @Fat Sals https://www. instagram.com/p/Ba4jHABAoU4/";;@Fat;;"925079209302638594";https://twitter.com/kenyonlong/status/925079209302638594
ALEXISPENNEY;2017-10-30 12:17;0;0;"COULDNT EVEN BE MORE EXCITED ALIVE AND INTERESTED . FIND YOURSELF AT… https://www. instagram.com/p/Ba4i1QUgah9/";;;;"925079196539457544";https://twitter.com/ALEXISPENNEY/status/925079196539457544
MrRon9;2017-10-30 12:17;0;0;"I'm at Hollywood in Los Angeles, CA https://www. swarmapp.com/c/0or05bdUkdZ";;;;"925079184048902144";https://twitter.com/MrRon9/status/925079184048902144
barbaramalewicz;2017-10-30 12:17;0;0;"Views #downtown #losangeles à Downtown LA https://www. instagram.com/p/Ba4jJGDh-yI/";;;#downtown #losangeles;"925079141669629952";https://twitter.com/barbaramalewicz/status/925079141669629952
DJLENNYG;2017-10-30 12:17;0;0;"Tomorrow come out to #Pasadena @ixtapalounge and hangout with me and the fam @djmedekone … https://www. instagram.com/p/Ba4i8QHDRej/";;@ixtapalounge @djmedekone;#Pasadena;"925079127064850432";https://twitter.com/DJLENNYG/status/925079127064850432
RicoJCPhoto;2017-10-30 12:16;0;0;"Sabrina planetsg24 took such cool photos of Antigone @antigonesuicide & I at Church X-Rated… https://www. instagram.com/p/Ba4jDR1BjXv/";;@antigonesuicide;;"925079102134071297";https://twitter.com/RicoJCPhoto/status/925079102134071297
aztkwarrior12;2017-10-30 12:16;0;0;"FYI ... no classes tomorrow night @aztkwarrior12 !! ~~~ So everyone can watch the @dodgers game!!… https://www. instagram.com/p/Ba4i8kyjOry/";;@aztkwarrior12 @dodgers;;"925079078402691072";https://twitter.com/aztkwarrior12/status/925079078402691072
ShawnaPops;2017-10-30 12:16;0;0;"One DAT Away From HALLOWEEN So Let's Start Tonight Off In Our Sexy Costumes (Optional)… https://www. instagram.com/p/Ba4jApQBkeh/";;;;"925079040603521024";https://twitter.com/ShawnaPops/status/925079040603521024
robando;2017-10-30 12:16;0;0;"Was great to able to represent @TryBaker in my former home of #LA ! Thanks to bakerico for… https://www. instagram.com/p/Ba4jGOInSGm/";;@TryBaker;#LA;"925079036069494784";https://twitter.com/robando/status/925079036069494784
J9Beauregard;2017-10-30 12:16;0;0;"My Conjuring house peeps, minus Julian, our planted guest. I don't where he went! Much love to… https://www. instagram.com/p/Ba4gZTil34h/";;;;"925079018327588865";https://twitter.com/J9Beauregard/status/925079018327588865
HiMyNameIsLo;2017-10-30 12:16;0;0;"New Episode Drop!! This episode is dedicated to my homies and that gangsta lean. On this weeks… https://www. instagram.com/p/Ba4i3JqlkyA/";;;;"925078991735869443";https://twitter.com/HiMyNameIsLo/status/925078991735869443
elaineewing;2017-10-30 12:16;0;0;"New pin is a beauty! #twilightzone #lapelpin #eyeofthebeholder @Marina del Rey, California https://www. instagram.com/p/Ba4jBmCjdU5/";;@Marina;#twilightzone #lapelpin #eyeofthebeholder;"925078892997591040";https://twitter.com/elaineewing/status/925078892997591040
SDWIFEY;2017-10-30 12:15;0;1;"Rolled #tacos with #avocado sauce! #LAeats #lunchtime #olverastreet #instafood #rolledtacos … https://www. instagram.com/p/Ba4jASSnr0f/";;;#tacos #avocado #LAeats #lunchtime #olverastreet #instafood #rolledtacos;"925078828887695360";https://twitter.com/SDWIFEY/status/925078828887695360
dejohn_photo;2017-10-30 12:15;0;0;"DeJohn Photography. "Isolated" 10.29.17 @Manhattan Beach, California https://www. instagram.com/p/Ba4i_jcA_0n/";;@Manhattan;;"925078802635599872";https://twitter.com/dejohn_photo/status/925078802635599872
sonofavetthrift;2017-10-30 12:15;0;0;"REMAINING 1980s #DODGERS @dodgers #PINS NOW 5.99 each!! @SON OF A VET THRIFT SHOP https://www. instagram.com/p/Ba4i-94lDH1/";;@dodgers @SON;#DODGERS #PINS;"925078783958376448";https://twitter.com/sonofavetthrift/status/925078783958376448
CaliNorton;2017-10-30 12:15;0;0;"I was laughing so hard I could barely talk... #mybaby #littleoldlady #bestcostume … https://www. instagram.com/p/Ba4irThgPKC/";;;#mybaby #littleoldlady #bestcostume;"925078744326463489";https://twitter.com/CaliNorton/status/925078744326463489
teamkathy;2017-10-30 12:15;0;0;"I always knew #Loki was an asshole! #stanleecomiccon #losangeles #thorragnarok #thor @Stan… https://www. instagram.com/p/Ba4i94qgR2D/";;@Stan;#Loki #stanleecomiccon #losangeles #thorragnarok #thor;"925078742291980288";https://twitter.com/teamkathy/status/925078742291980288
iLoveBoogE;2017-10-30 12:15;0;0;""One, two, Friday's coming for you.." #westside @Elm Street https://www. instagram.com/p/Ba4i9eknNqw/";;@Elm;#westside;"925078737233723392";https://twitter.com/iLoveBoogE/status/925078737233723392
trentvanegas;2017-10-30 12:15;0;1;"Can I just say that I LOVE #NinaGordon from @verucasalt SO MUCH for still rocking the… https://www. instagram.com/p/Ba4i9POhYzB/";;@verucasalt;#NinaGordon;"925078723568832512";https://twitter.com/trentvanegas/status/925078723568832512
VegasChevy;2017-10-30 12:15;0;0;"RT @RalphPaglia : Longer tweets have not ruined Twitter - http:// klou.tt/nmld55q4y37e";;@RalphPaglia;;"925078660603891712";https://twitter.com/VegasChevy/status/925078660603891712
Vegas_Ford;2017-10-30 12:15;0;0;"RT @RalphPaglia : Longer tweets have not ruined Twitter - http:// klou.tt/nmld55q4y37e";;@RalphPaglia;;"925078654333399040";https://twitter.com/Vegas_Ford/status/925078654333399040
LAJetsfan;2017-10-30 12:15;0;0;"I'm at @TheOriginalTops in Pasadena, CA https://www. swarmapp.com/c/lNHRj3Zkn3G";;@TheOriginalTops;;"925078609898897409";https://twitter.com/LAJetsfan/status/925078609898897409
penholley;2017-10-30 12:14;0;0;"Kittens dropped off to catmandoorescue yesterday afternoon. Surprise! @PetSmart https://www. instagram.com/p/Ba4irqWA00g/";;@PetSmart;;"925078572712235008";https://twitter.com/penholley/status/925078572712235008
MicheReports;2017-10-30 12:14;0;1;"#happyhalloween @KPCC https://www. instagram.com/p/Ba4i42qgfQs/";;@KPCC;#happyhalloween;"925078569755250689";https://twitter.com/MicheReports/status/925078569755250689
freshwaterotter;2017-10-30 12:14;0;1;"Just normal Pugh stuff #malodorous #overtflirt #pewpewpugh @St Brendan Catholic Church https://www. instagram.com/p/Ba4ic07BqvL/";;@St;#malodorous #overtflirt #pewpewpugh;"925078525291442176";https://twitter.com/freshwaterotter/status/925078525291442176
TastiPlanet_SM;2017-10-30 12:14;0;2;"You’ve got this! #planetsmoothie #fitfam #santamonica #realfruit #smoothies @Santa Monica,… https://www. instagram.com/p/Ba4i1EiFv2E/";;@Santa;#planetsmoothie #fitfam #santamonica #realfruit #smoothies;"925078513333321728";https://twitter.com/TastiPlanet_SM/status/925078513333321728
TheBroad;2017-10-30 12:14;0;1;"We've teamed up with FLAUNT Magazine for #infiniteLA , a series of videos exploring artist… https://www. instagram.com/p/Ba4i3CwH6s3/";;;#infiniteLA;"925078510473015296";https://twitter.com/TheBroad/status/925078510473015296
garryprado;2017-10-30 12:14;0;0;"My Lunch....My Favorite! @Lynwood, California https://www. instagram.com/p/Ba4i2HXAn85U wA3ZoDqlGkvJbX6PhXQ6h4XuFA0/ …";;@Lynwood;;"925078483478433792";https://twitter.com/garryprado/status/925078483478433792
norosesjewelry;2017-10-30 12:14;0;0;"Something beautiful to swoon over on a #moodymonday . The #18kgold Princess Unity Ring by… https://www. instagram.com/p/Ba4i03ZhW-i/";;;#moodymonday #18kgold;"925078437240356864";https://twitter.com/norosesjewelry/status/925078437240356864
dancein_man;2017-10-30 12:14;0;0;"Introducing the Elite Tank™. A perfect form fitting tank that gives you that ultimate fitness… https://www. instagram.com/p/Ba4izl9ha0a/";;;;"925078390595575808";https://twitter.com/dancein_man/status/925078390595575808
jgriffith615;2017-10-30 12:14;0;0;"Oh my! this place is amazing and it’s not complete yet (at @Westfield Century City in Los Angeles, CA) https://www. swarmapp.com/c/hlk7NarAUF4";;@Westfield;;"925078356818825217";https://twitter.com/jgriffith615/status/925078356818825217
ATCWhitney;2017-10-30 12:13;0;0;"Tomorrow... @Los Angeles, California https://www. instagram.com/p/Ba4ixAej7k3/";;@Los;;"925078317492944896";https://twitter.com/ATCWhitney/status/925078317492944896
ACthePD;2017-10-30 12:13;0;0;"#MondayNightFresh is coming... @Hip Hop Philosophy Radio https://www. instagram.com/p/Ba4iiGGhi9n/";;@Hip;#MondayNightFresh;"925078283766546434";https://twitter.com/ACthePD/status/925078283766546434
Ms_Kushington;2017-10-30 12:13;0;1;"#CampFlogGnaw was lit and I got to spend it wit one of my fav people… https://www. instagram.com/p/Ba4ijcuhspo1 qNdiBL-lGDyjTioekTyMshJnys0/ …";;;#CampFlogGnaw;"925078261167730689";https://twitter.com/Ms_Kushington/status/925078261167730689
TAsterisk;2017-10-30 12:13;0;0;"Around the town on Sundazes like what Mary said? “No time for negative vibes cuz Im winning”… https://www. instagram.com/p/Ba4ib6MBPky/";;;;"925078258781171717";https://twitter.com/TAsterisk/status/925078258781171717
imbkay;2017-10-30 12:12;0;1;"Venice, LA and some pics, somewhere in LA #venice #venicebeach #la #losangeles #ca #cali … https://www. instagram.com/p/Ba4ip72lpOA/";;;#venice #venicebeach #la #losangeles #ca #cali;"925078059501285376";https://twitter.com/imbkay/status/925078059501285376
artbyLuisHouse;2017-10-30 12:12;0;0;"Did this one for Adriana yesterday. Thanks for looking! . . . #tattoos #losangelestattooartist … https://www. instagram.com/p/Ba4ign1B9sV/";;;#tattoos #losangelestattooartist;"925078042904551424";https://twitter.com/artbyLuisHouse/status/925078042904551424
SmokeRunner22;2017-10-30 12:12;0;1;"Last Night was fantastic! #zacbrownband #urbancowboyshit #countrymusic #youcankissmycountryass @… https://www. instagram.com/p/Ba4ioqbl1mW/";;@;#zacbrownband #urbancowboyshit #countrymusic #youcankissmycountryass;"925078029826605056";https://twitter.com/SmokeRunner22/status/925078029826605056
ElyHenry;2017-10-30 12:12;0;0;"I had no idea the #LosFelizCup was so sassy. @Los Feliz, Los Angeles https://www. instagram.com/p/Ba4io4AFouF/";;@Los;#LosFelizCup;"925078027196776456";https://twitter.com/ElyHenry/status/925078027196776456
dior_jazmine;2017-10-30 12:12;0;0;"“Why should I fear the dark when the masks people wear in the sun are far more terrifying?”… https://www. instagram.com/p/Ba4iP-RlpR8/";;;;"925078005579255808";https://twitter.com/dior_jazmine/status/925078005579255808
Diiixonn;2017-10-30 12:12;0;0;"|| #permanentstatement #diiixonn @Sunset Plaza https://www. instagram.com/p/Ba4ioQAgMMx/";;@Sunset;#permanentstatement #diiixonn;"925078003083808768";https://twitter.com/Diiixonn/status/925078003083808768
penholley;2017-10-30 12:12;0;0;"Shitzu Dachshund puppies. Crazy combination. This weekend at the Midtown Crossing PetSmart. @… https://www. instagram.com/p/Ba4ij-agNa6/";;@;;"925077996855287808";https://twitter.com/penholley/status/925077996855287808
BLVCKMATTR;2017-10-30 12:12;0;0;"Ended up at Notch’s Hellcrest 2 mansion party on Saturday. Got home around 8am? It was terribly… https://www. instagram.com/p/Ba4ii43F46k/";;;;"925077983018315777";https://twitter.com/BLVCKMATTR/status/925077983018315777
PyroWCA;2017-10-30 12:12;0;0;"This upcoming weekend! #Repost treebaseklear Known Gallery / Tree Base Klear / The Seventh… https://www. instagram.com/p/Ba4icPwFDmc/";;;#Repost;"925077956673748993";https://twitter.com/PyroWCA/status/925077956673748993
JeffMarch;2017-10-30 12:12;0;0;"What a great night at Frank Ocean’s birthday ball! I got a chance to tell him what a HUGE fan I… https://www. instagram.com/p/Ba4aIgwHxu_/";;;;"925077947194793986";https://twitter.com/JeffMarch/status/925077947194793986
kehoe1andony;2017-10-30 12:12;0;0;""Take Off" by Kehoe feat @nikkidelano . Kehoe. S/o to lisadaniels @iamjennashea gizelgizel… https://www. instagram.com/p/BaDL26iHNqW/";;@nikkidelano @iamjennashea;;"925077945085059072";https://twitter.com/kehoe1andony/status/925077945085059072
Sirsonik;2017-10-30 12:12;0;0;"Now that it's getting colder and rainy here in LA I'm going to have to see if I can make a… https://www. instagram.com/p/Ba4ilTqA_0p/";;;;"925077912289718272";https://twitter.com/Sirsonik/status/925077912289718272
iambarbielee_;2017-10-30 12:12;0;0;"Something inside you emerges...an innate, indwelling peace, stillness, aliveness. It is… https://www. instagram.com/p/Ba4ikWxASw7/";;;;"925077881545482241";https://twitter.com/iambarbielee_/status/925077881545482241
SamoSoto;2017-10-30 12:12;0;0;"LA 017 • LEAVE YOUR COOL - When having fun pays off...literally. Out here winning… https://www. instagram.com/p/Ba4ikdllojI/";;;;"925077878110408704";https://twitter.com/SamoSoto/status/925077878110408704
barot_bros_fit;2017-10-30 12:12;0;0;"Muscle Beach, California. M O T I V A T I O N M O N D A Y @Muscle Beach https://www. instagram.com/p/Ba4ihTvln00/";;@Muscle;;"925077869281337344";https://twitter.com/barot_bros_fit/status/925077869281337344
BiltDesigns;2017-10-30 12:12;0;0;"#Bathroom reconfiguration and finding dangerous electrical hidden behind the walls.… https://www. instagram.com/p/Ba4ia8_gjkV/";;;#Bathroom;"925077854282321920";https://twitter.com/BiltDesigns/status/925077854282321920
ladymoomcr;2017-10-30 12:11;0;0;"I'm at Starbucks in West Hollywood, CA https://www. swarmapp.com/c/jYGzivrxcZL";;;;"925077761911291904";https://twitter.com/ladymoomcr/status/925077761911291904
juliadonnelly__;2017-10-30 12:11;0;0;"explorinnn @Venice, California https://www. instagram.com/p/Ba4igkXnOWx/";;@Venice;;"925077755137527809";https://twitter.com/juliadonnelly__/status/925077755137527809
DavidLeeEsq;2017-10-30 12:11;0;0;"#employment #wageandhour #classaction #plaintiffs #employees #private #mediation @Serratore… https://www. instagram.com/p/Ba4igHiFZNf/";;@Serratore;#employment #wageandhour #classaction #plaintiffs #employees #private #mediation;"925077734736453634";https://twitter.com/DavidLeeEsq/status/925077734736453634
JasonLWhiteVO;2017-10-30 12:10;0;0;"#loveyourlife @CESD! https://www. instagram.com/p/Ba4iWfMl64F/";;@CESD;#loveyourlife;"925077536501125121";https://twitter.com/JasonLWhiteVO/status/925077536501125121
penholley;2017-10-30 12:10;0;0;"Two darling Chiweenie puppies. Available at the Midtown Crossing PetSmart this coming weekend. @… https://www. instagram.com/p/Ba4iZ0Pg3CR/";;@;;"925077503726772226";https://twitter.com/penholley/status/925077503726772226
